	model	year	price	transmission	mileage	fuelType	tax	mpg	engineSize	automaker	age
31853	 Passat	2019	29990	Automatic	5000	Diesel	145	48.7	2	volkswagen	4
31854	 Passat	2019	30650	Automatic	5000	Petrol	145	40.4	2	volkswagen	4
31855	 Passat	2017	22498	Semi-Auto	27501	Hybrid	135	166	1.4	volkswagen	6
31856	 Passat	2015	10413	Manual	47873	Diesel	20	68.9	1.6	volkswagen	8
31857	 Passat	2015	9991	Manual	78684	Diesel	20	67.3	2	volkswagen	8
31858	 Passat	2013	7691	Manual	48179	Diesel	30	61.4	2	volkswagen	10
31859	 Passat	2015	8298	Manual	79000	Diesel	20	70.6	1.6	volkswagen	8
31860	 Passat	2016	10492	Manual	37877	Diesel	20	70.6	1.6	volkswagen	7
31861	 Passat	2014	8391	Manual	56261	Diesel	30	61.4	2	volkswagen	9
31862	 Passat	2018	19995	Semi-Auto	54040	Hybrid	135	166	1.4	volkswagen	5
31863	 Passat	2017	16011	Manual	20535	Diesel	150	67.3	2	volkswagen	6
31864	 Passat	2019	24995	Automatic	17500	Diesel	145	48.7	2	volkswagen	4
31865	 Passat	2014	8941	Semi-Auto	67631	Diesel	145	54.3	2	volkswagen	9
31866	 Passat	2017	11691	Semi-Auto	77445	Diesel	145	70.6	1.6	volkswagen	6
31867	 Passat	2019	22515	Manual	5617	Petrol	145	42.8	1.5	volkswagen	4
31868	 Passat	2019	21995	Manual	8607	Petrol	145	42.8	1.5	volkswagen	4
31869	 Passat	2019	28990	Semi-Auto	10	Diesel	145	48.7	2	volkswagen	4
31870	 Passat	2019	31490	Semi-Auto	10	Diesel	145	48.7	2	volkswagen	4
31871	 Passat	2016	11290	Semi-Auto	48020	Diesel	30	62.8	2	volkswagen	7
31872	 Passat	2019	26950	Semi-Auto	12911	Diesel	145	52.3	2	volkswagen	4
31873	 Passat	2017	14250	Semi-Auto	20168	Petrol	145	56.5	1.4	volkswagen	6
31874	 Passat	2019	19990	Manual	15454	Diesel	150	51.4	2	volkswagen	4
31875	 Passat	2019	18990	Manual	15598	Diesel	150	51.4	2	volkswagen	4
31876	 Passat	2015	9990	Manual	62540	Diesel	20	67.3	2	volkswagen	8
31877	 Passat	2019	14500	Manual	11102	Petrol	145	47.1	1.5	volkswagen	4
31878	 Passat	2019	14990	Manual	16482	Diesel	145	53.3	2	volkswagen	4
31879	 Passat	2018	19490	Manual	18400	Petrol	145	54.3	1.4	volkswagen	5
31880	 Passat	2019	14850	Manual	11534	Diesel	145	55.4	2	volkswagen	4
31881	 Passat	2020	24990	Manual	1108	Petrol	145	45.6	1.5	volkswagen	3
31882	 Passat	2019	14990	Manual	17104	Diesel	145	53.3	2	volkswagen	4
31883	 Passat	2014	9000	Manual	53314	Diesel	30	61.4	2	volkswagen	9
31884	 Passat	2019	14250	Manual	14485	Diesel	145	55.4	2	volkswagen	4
31885	 Passat	2019	26990	Semi-Auto	3771	Diesel	145	48.7	2	volkswagen	4
31886	 Passat	2019	28000	Semi-Auto	5530	Hybrid	135	43.5	1.4	volkswagen	4
31887	 Passat	2019	24990	Semi-Auto	5000	Diesel	145	54.3	2	volkswagen	4
31888	 Passat	2019	30000	Semi-Auto	13	Petrol	150	33.2	2	volkswagen	4
31889	 Passat	2019	25790	Semi-Auto	8513	Diesel	145	48.7	2	volkswagen	4
31890	 Passat	2018	13590	Manual	31554	Diesel	145	68.9	2	volkswagen	5
31891	 Passat	2019	14780	Automatic	14996	Petrol	145	47.1	2	volkswagen	4
31892	 Passat	2019	15990	Semi-Auto	12005	Petrol	145	40.4	2	volkswagen	4
31893	 Passat	2019	25990	Semi-Auto	2576	Petrol	150	36.7	2	volkswagen	4
31894	 Passat	2018	15640	Semi-Auto	40377	Diesel	145	68.9	1.6	volkswagen	5
31895	 Passat	2017	12499	Manual	44216	Diesel	145	67.3	2	volkswagen	6
31896	 Passat	2016	14900	Semi-Auto	58272	Diesel	125	57.6	2	volkswagen	7
31897	 Passat	2019	14990	Manual	16872	Diesel	150	53.3	2	volkswagen	4
31898	 Passat	2019	17990	Semi-Auto	13084	Diesel	150	51.4	2	volkswagen	4
31899	 Passat	2019	14900	Semi-Auto	13457	Diesel	150	53.3	2	volkswagen	4
31900	 Passat	2019	19990	Semi-Auto	12084	Diesel	150	49.6	2	volkswagen	4
31901	 Passat	2019	19998	Manual	3125	Petrol	145	45.6	1.5	volkswagen	4
31902	 Passat	2019	14990	Manual	11387	Diesel	150	53.3	2	volkswagen	4
31903	 Passat	2016	12400	Manual	55212	Diesel	20	68.9	2	volkswagen	7
31904	 Passat	2015	12490	Manual	48328	Diesel	20	67.3	2	volkswagen	8
31905	 Passat	2020	24490	Manual	2500	Diesel	145	55.4	2	volkswagen	3
31906	 Passat	2019	16750	Semi-Auto	6182	Diesel	145	53.3	2	volkswagen	4
31907	 Passat	2019	27990	Semi-Auto	8928	Diesel	145	52.3	2	volkswagen	4
31908	 Passat	2016	15495	Semi-Auto	17457	Diesel	30	60.1	2	volkswagen	7
31909	 Passat	2019	23395	Manual	4322	Petrol	145	43.5	1.5	volkswagen	4
31910	 Passat	2019	28990	Semi-Auto	9648	Diesel	145	38.2	2	volkswagen	4
31911	 Passat	2019	32290	Semi-Auto	8206	Hybrid	135	41.5	1.4	volkswagen	4
31912	 Passat	2019	18000	Semi-Auto	17655	Diesel	145	51.4	2	volkswagen	4
31913	 Passat	2019	23390	Semi-Auto	5790	Petrol	145	39.2	1.5	volkswagen	4
31914	 Passat	2019	29990	Semi-Auto	5580	Diesel	150	37.2	2	volkswagen	4
31915	 Passat	2014	9990	Manual	41465	Diesel	30	61.4	2	volkswagen	9
31916	 Passat	2019	22950	Semi-Auto	4997	Petrol	145	39.2	1.5	volkswagen	4
31917	 Passat	2019	15290	Manual	7686	Diesel	145	53.3	2	volkswagen	4
31918	 Passat	2019	31980	Automatic	7473	Diesel	145	37.2	2	volkswagen	4
31919	 Passat	2019	14990	Manual	8781	Diesel	145	53.3	2	volkswagen	4
31920	 Passat	2019	30950	Automatic	5000	Hybrid	135	41.5	1.4	volkswagen	4
31921	 Passat	2019	17990	Semi-Auto	17395	Diesel	150	51.4	2	volkswagen	4
31922	 Passat	2016	9000	Manual	85057	Diesel	20	67.3	2	volkswagen	7
31923	 Passat	2014	9990	Semi-Auto	51800	Diesel	145	54.3	2	volkswagen	9
31924	 Passat	2015	9740	Manual	46521	Diesel	20	68.9	1.6	volkswagen	8
31925	 Passat	2019	29950	Automatic	5000	Diesel	145	48.7	2	volkswagen	4
31926	 Passat	2017	14195	Semi-Auto	17653	Diesel	145	70.6	1.6	volkswagen	6
31927	 Passat	2016	14650	Semi-Auto	38885	Diesel	30	61.4	2	volkswagen	7
31928	 Passat	2014	8990	Semi-Auto	63000	Diesel	150	54.3	2	volkswagen	9
31929	 Passat	2015	8260	Manual	65070	Diesel	20	68.9	1.6	volkswagen	8
31930	 Passat	2015	8600	Manual	65655	Diesel	0	76.3	1.6	volkswagen	8
31931	 Passat	2019	22450	Manual	100	Petrol	145	45.6	1.5	volkswagen	4
31932	 Passat	2017	14491	Manual	38105	Diesel	20	68.9	2	volkswagen	6
31933	 Passat	2019	31450	Automatic	7000	Diesel	145	44.1	2	volkswagen	4
31934	 Passat	2017	13750	Manual	18181	Diesel	145	68.9	2	volkswagen	6
31935	 Passat	2019	30991	Automatic	3569	Diesel	145	48.7	2	volkswagen	4
31936	 Passat	2017	16850	Manual	18645	Petrol	150	55.4	1.4	volkswagen	6
31937	 Passat	2017	14950	Semi-Auto	40905	Diesel	145	68.9	1.6	volkswagen	6
31938	 Passat	2019	26250	Manual	5000	Diesel	145	57.7	2	volkswagen	4
31939	 Passat	2015	9990	Manual	53535	Diesel	20	70.6	1.6	volkswagen	8
31940	 Passat	2015	7520	Manual	74178	Diesel	20	70.6	1.6	volkswagen	8
31941	 Passat	2016	11450	Manual	45324	Diesel	20	68.9	2	volkswagen	7
31942	 Passat	2019	31990	Automatic	25	Diesel	145	48.7	2	volkswagen	4
31943	 Passat	2017	14690	Semi-Auto	33102	Diesel	125	60.1	2	volkswagen	6
31944	 Passat	2017	18480	Semi-Auto	50931	Hybrid	0	166	1.4	volkswagen	6
31945	 Passat	2019	28990	Semi-Auto	1325	Petrol	145	35.8	2	volkswagen	4
31946	 Passat	2019	22990	Manual	4321	Petrol	145	45.6	1.5	volkswagen	4
31947	 Passat	2019	29980	Semi-Auto	2559	Petrol	145	35.8	2	volkswagen	4
31948	 Passat	2017	22490	Automatic	18500	Hybrid	135	166	1.4	volkswagen	6
31949	 Passat	2019	29480	Semi-Auto	14521	Hybrid	135	43.5	1.4	volkswagen	4
31950	 Passat	2015	14790	Semi-Auto	58000	Diesel	30	61.4	2	volkswagen	8
31951	 Passat	2019	32290	Semi-Auto	4102	Hybrid	135	41.5	1.4	volkswagen	4
31952	 Passat	2019	26995	Semi-Auto	2868	Petrol	150	35.8	2	volkswagen	4
31953	 Passat	2020	33000	Semi-Auto	2500	Diesel	145	45.6	2	volkswagen	3
31954	 Passat	2017	14995	Manual	33743	Diesel	20	67.3	2	volkswagen	6
31955	 Passat	2017	16790	Semi-Auto	48674	Diesel	30	61.4	2	volkswagen	6
31956	 Passat	2018	16590	Semi-Auto	17618	Diesel	145	61.4	2	volkswagen	5
31957	 Passat	2019	23990	Semi-Auto	3409	Petrol	145	40.4	2	volkswagen	4
31958	 Passat	2017	17990	Semi-Auto	18900	Diesel	145	62.8	2	volkswagen	6
31959	 Passat	2019	29990	Semi-Auto	3028	Hybrid	140	43.5	1.4	volkswagen	4
31960	 Passat	2020	29780	Semi-Auto	826	Diesel	145	52.3	2	volkswagen	3
31961	 Passat	2017	14090	Semi-Auto	35061	Diesel	30	60.1	2	volkswagen	6
31962	 Passat	2019	29980	Semi-Auto	9959	Diesel	145	48.7	2	volkswagen	4
31963	 Passat	2019	25750	Manual	5000	Petrol	145	43.5	1.5	volkswagen	4
31964	 Passat	2016	16495	Semi-Auto	42415	Diesel	125	57.6	2	volkswagen	7
31965	 Passat	2016	11950	Manual	26325	Diesel	20	70.6	1.6	volkswagen	7
31966	 Passat	2015	9000	Manual	50961	Diesel	20	70.6	1.6	volkswagen	8
31967	 Passat	2019	24490	Semi-Auto	5284	Petrol	145	39.2	1.5	volkswagen	4
31968	 Passat	2019	29990	Automatic	6000	Hybrid	135	43.5	1.4	volkswagen	4
31969	 Passat	2019	22990	Semi-Auto	11083	Petrol	150	39.2	1.5	volkswagen	4
31970	 Passat	2020	37522	Semi-Auto	5000	Diesel	145	48.7	2	volkswagen	3
31971	 Passat	2019	31219	Semi-Auto	803	Diesel	145	48.7	2	volkswagen	4
31972	 Passat	2019	20992	Semi-Auto	3844	Diesel	145	47.1	1.6	volkswagen	4
31973	 Passat	2020	28151	Semi-Auto	6142	Petrol	145	36.7	2	volkswagen	3
31974	 Passat	2015	11491	Manual	35777	Diesel	20	68.9	2	volkswagen	8
31975	 Passat	2015	9491	Manual	69306	Diesel	20	68.9	1.6	volkswagen	8
31976	 Passat	2017	10000	Semi-Auto	82405	Diesel	20	70.6	1.6	volkswagen	6
31977	 Passat	2019	23999	Semi-Auto	4249	Diesel	145	49.6	1.6	volkswagen	4
31978	 Passat	2019	22800	Automatic	9177	Diesel	145	51.4	2	volkswagen	4
31979	 Passat	2019	28999	Semi-Auto	8275	Diesel	150	48.7	2	volkswagen	4
31980	 Passat	2019	32999	Semi-Auto	6013	Hybrid	140	41.5	1.4	volkswagen	4
31981	 Passat	2017	17995	Semi-Auto	41576	Diesel	125	57.6	2	volkswagen	6
31982	 Passat	2018	20495	Semi-Auto	22765	Diesel	150	57.6	2	volkswagen	5
31983	 Passat	2018	15999	Manual	12000	Petrol	145	53.3	1.4	volkswagen	5
31984	 Passat	2016	12499	Manual	44882	Diesel	20	67.3	2	volkswagen	7
31985	 Passat	2020	33490	Semi-Auto	100	Hybrid	135	43.5	1.4	volkswagen	3
31986	 Passat	2016	11200	Manual	45818	Diesel	20	67.3	2	volkswagen	7
31987	 Passat	2014	11000	Semi-Auto	29091	Diesel	150	54.3	2	volkswagen	9
31988	 Passat	2015	9200	Manual	43582	Diesel	20	70.6	1.6	volkswagen	8
31989	 Passat	2017	18450	Manual	27529	Diesel	145	67.3	2	volkswagen	6
31990	 Passat	2019	24990	Automatic	13000	Diesel	145	49.6	2	volkswagen	4
31991	 Passat	2015	11890	Semi-Auto	49172	Diesel	30	62.8	2	volkswagen	8
31992	 Passat	2016	14995	Semi-Auto	43292	Diesel	125	60.1	2	volkswagen	7
31993	 Passat	2019	18790	Semi-Auto	14990	Diesel	145	51.4	2	volkswagen	4
31994	 Passat	2019	18490	Semi-Auto	8839	Diesel	145	53.3	2	volkswagen	4
31995	 Passat	2020	25690	Semi-Auto	4997	Diesel	145	53.3	2	volkswagen	3
31996	 Passat	2019	19200	Manual	20394	Petrol	150	45.6	1.5	volkswagen	4
31997	 Passat	2019	29995	Semi-Auto	5000	Hybrid	135	43.5	1.4	volkswagen	4
31998	 Passat	2019	17993	Semi-Auto	13383	Petrol	145	40.4	1.5	volkswagen	4
31999	 Passat	2017	12777	Manual	18104	Diesel	20	70.6	1.6	volkswagen	6
32000	 Passat	2017	13661	Manual	31632	Diesel	20	68.9	2	volkswagen	6
32001	 Passat	2019	27290	Semi-Auto	10456	Diesel	145	48.7	2	volkswagen	4
32002	 Passat	2019	17990	Semi-Auto	17139	Diesel	145	51.4	2	volkswagen	4
32003	 Passat	2017	17800	Semi-Auto	26000	Diesel	145	62.8	2	volkswagen	6
32004	 Passat	2018	21000	Semi-Auto	9000	Diesel	145	62.8	2	volkswagen	5
32005	 Passat	2019	22998	Semi-Auto	3135	Petrol	145	39.2	1.5	volkswagen	4
32006	 Passat	2013	7295	Manual	53010	Diesel	30	61.4	2	volkswagen	10
32007	 Passat	2019	30990	Semi-Auto	6000	Hybrid	135	43.5	1.4	volkswagen	4
32008	 Passat	2019	19690	Automatic	4411	Petrol	145	41.5	1.5	volkswagen	4
32009	 Passat	2019	33990	Automatic	5000	Petrol	145	33.6	2	volkswagen	4
32010	 Passat	2016	14995	Manual	14744	Diesel	20	68.9	2	volkswagen	7
32011	 Passat	2016	12995	Semi-Auto	43696	Diesel	20	70.6	1.6	volkswagen	7
32012	 Passat	2017	15995	Manual	26335	Diesel	145	67.3	1.6	volkswagen	6
32013	 Passat	2019	19490	Semi-Auto	12653	Petrol	145	40.4	1.5	volkswagen	4
32014	 Passat	2020	22490	Semi-Auto	20	Diesel	150	49.6	1.6	volkswagen	3
32015	 Passat	2019	25995	Semi-Auto	7887	Diesel	145	48.7	2	volkswagen	4
32016	 Passat	2016	21490	Semi-Auto	20898	Diesel	125	57.6	2	volkswagen	7
32017	 Passat	2015	13800	Semi-Auto	17223	Diesel	30	62.8	2	volkswagen	8
32018	 Passat	2019	25995	Manual	150	Petrol	145	43.5	1.5	volkswagen	4
32019	 Passat	2017	15700	Semi-Auto	36556	Diesel	30	62.8	2	volkswagen	6
32020	 Passat	2019	21995	Semi-Auto	9000	Petrol	145	41.5	1.5	volkswagen	4
32021	 Passat	2019	23995	Semi-Auto	11000	Petrol	145	39.2	1.5	volkswagen	4
32022	 Passat	2019	21995	Semi-Auto	14000	Petrol	145	40.4	1.5	volkswagen	4
32023	 Passat	2019	22495	Semi-Auto	19500	Petrol	145	39.2	1.5	volkswagen	4
32024	 Passat	2019	32995	Semi-Auto	5000	Hybrid	135	43.5	1.4	volkswagen	4
32025	 Passat	2019	23999	Semi-Auto	3600	Petrol	145	40.4	2	volkswagen	4
32026	 Passat	2019	25499	Manual	15	Diesel	145	57.7	2	volkswagen	4
32027	 Passat	2017	13999	Semi-Auto	41362	Diesel	150	60.1	2	volkswagen	6
32028	 Passat	2019	26995	Semi-Auto	4991	Petrol	145	39.2	1.5	volkswagen	4
32029	 Passat	2018	15495	Semi-Auto	23580	Petrol	145	55.4	1.4	volkswagen	5
32030	 Passat	2016	12495	Manual	44000	Diesel	20	67.3	2	volkswagen	7
32031	 Passat	2019	22495	Manual	554	Petrol	145	43.5	1.5	volkswagen	4
32032	 Passat	2016	14999	Semi-Auto	39115	Diesel	30	61.4	2	volkswagen	7
32033	 Passat	2013	5770	Manual	91016	Diesel	30	61.4	2	volkswagen	10
32034	 Passat	2016	11800	Manual	53671	Diesel	20	67.3	2	volkswagen	7
32035	 Passat	2015	9440	Manual	69700	Diesel	20	68.9	1.6	volkswagen	8
32036	 Passat	2019	18741	Semi-Auto	12489	Diesel	150	51.4	2	volkswagen	4
32037	 Passat	2019	26650	Manual	50	Petrol	145	43.5	1.5	volkswagen	4
32038	 Passat	2019	32995	Semi-Auto	5022	Hybrid	135	41.5	1.4	volkswagen	4
32039	 Passat	2016	15691	Semi-Auto	30001	Diesel	125	60.1	2	volkswagen	7
32040	 Passat	2019	18249	Manual	17148	Petrol	150	45.6	1.5	volkswagen	4
32041	 Passat	2019	19499	Semi-Auto	4053	Petrol	145	41.5	1.5	volkswagen	4
32042	 Passat	2019	23647	Automatic	3114	Petrol	145	39.2	1.5	volkswagen	4
32043	 Passat	2018	20899	Semi-Auto	11453	Petrol	145	54.3	1.4	volkswagen	5
32044	 Passat	2019	28999	Automatic	2986	Diesel	145	48.7	2	volkswagen	4
32045	 Passat	2017	14999	Manual	21421	Diesel	145	68.9	2	volkswagen	6
32046	 Passat	2017	14690	Manual	43875	Diesel	20	67.3	2	volkswagen	6
32047	 Passat	2017	14990	Manual	59044	Diesel	20	67.3	2	volkswagen	6
32048	 Passat	2016	12990	Semi-Auto	56575	Diesel	30	61.4	2	volkswagen	7
32049	 Passat	2016	12490	Manual	52200	Diesel	20	67.3	2	volkswagen	7
32050	 Passat	2019	18995	Semi-Auto	17569	Petrol	150	41.5	1.5	volkswagen	4
32051	 Passat	2016	14995	Semi-Auto	64036	Diesel	125	60.1	2	volkswagen	7
32052	 Passat	2016	12990	Semi-Auto	45717	Diesel	30	62.8	2	volkswagen	7
32053	 Passat	2019	17391	Manual	16796	Diesel	150	51.4	2	volkswagen	4
32054	 Passat	2017	23792	Semi-Auto	28068	Hybrid	135	166	1.4	volkswagen	6
32055	 Passat	2019	24288	Semi-Auto	2794	Petrol	145	39.2	1.5	volkswagen	4
32056	 Passat	2019	32500	Automatic	7000	Hybrid	135	41.5	1.4	volkswagen	4
32057	 Passat	2013	7999	Semi-Auto	71249	Diesel	150	54.3	2	volkswagen	10
32058	 Passat	2019	30750	Automatic	9000	Hybrid	135	43.5	1.4	volkswagen	4
32059	 Passat	2015	14000	Semi-Auto	49950	Diesel	30	61.4	2	volkswagen	8
32060	 Passat	2019	31000	Automatic	9900	Hybrid	135	41.5	1.4	volkswagen	4
32061	 Passat	2020	31000	Semi-Auto	5000	Diesel	145	48.7	2	volkswagen	3
32062	 Passat	2014	5995	Manual	115900	Diesel	30	61.4	2	volkswagen	9
32063	 Passat	2012	6250	Semi-Auto	86250	Diesel	150	54.3	2	volkswagen	11
32064	 Passat	2016	9500	Semi-Auto	89100	Diesel	30	62.8	2	volkswagen	7
32065	 Passat	2017	15992	Semi-Auto	25035	Diesel	125	60.1	2	volkswagen	6
32066	 Passat	2016	14495	Semi-Auto	35409	Diesel	30	60.1	2	volkswagen	7
32067	 Passat	2016	13495	Semi-Auto	35710	Diesel	30	60.1	2	volkswagen	7
32068	 Passat	2016	11999	Automatic	43656	Diesel	30	62.8	2	volkswagen	7
32069	 Passat	2017	20599	Automatic	30828	Diesel	145	53.3	2	volkswagen	6
32070	 Passat	2019	26999	Automatic	10002	Hybrid	135	43.5	1.4	volkswagen	4
32071	 Passat	2019	16999	Manual	6497	Diesel	145	54.3	2	volkswagen	4
32072	 Passat	2006	1895	Manual	126323	Diesel	200	46.3	2	volkswagen	17
32073	 Passat	2014	8995	Manual	52374	Diesel	30	65.7	1.6	volkswagen	9
32074	 Passat	2019	16499	Automatic	9444	Diesel	145	53.3	2	volkswagen	4
32075	 Passat	2020	35999	Automatic	2030	Hybrid	135	41.5	1.4	volkswagen	3
32076	 Passat	2020	28999	Automatic	1776	Diesel	145	52.3	2	volkswagen	3
32077	 Passat	2020	27999	Automatic	1000	Diesel	145	52.3	2	volkswagen	3
32078	 Passat	2019	29999	Automatic	4750	Hybrid	135	43.5	1.4	volkswagen	4
32079	 Passat	2017	25500	Semi-Auto	22400	Hybrid	135	166	1.4	volkswagen	6
32080	 Passat	2019	20999	Manual	5000	Petrol	145	45.6	1.5	volkswagen	4
32081	 Passat	2015	11995	Automatic	38400	Diesel	30	61.1	2	volkswagen	8
32082	 Passat	2018	13775	Manual	34393	Diesel	145	68.9	2	volkswagen	5
32083	 Passat	2017	12250	Automatic	51584	Diesel	30	62.8	2	volkswagen	6
32084	 Passat	2017	12975	Semi-Auto	52085	Diesel	30	60.1	2	volkswagen	6
32085	 Passat	2017	11975	Manual	41592	Diesel	20	68.9	2	volkswagen	6
32086	 Passat	2016	10500	Manual	45935	Diesel	20	68.9	1.6	volkswagen	7
32087	 Passat	2017	12490	Manual	39000	Diesel	145	67.3	2	volkswagen	6
32088	 Passat	2015	13000	Automatic	41588	Diesel	30	60.1	2	volkswagen	8
32089	 Passat	2016	8490	Manual	85000	Diesel	20	67.3	2	volkswagen	7
32090	 Passat	2015	11000	Manual	45133	Diesel	20	68.9	2	volkswagen	8
32091	 Passat	2016	7990	Manual	85000	Diesel	20	68.9	2	volkswagen	7
32092	 Passat	2016	12202	Automatic	38930	Diesel	20	68.9	1.6	volkswagen	7
32093	 Passat	2015	8490	Manual	96000	Diesel	20	67.3	2	volkswagen	8
32094	 Passat	2015	10500	Manual	80000	Diesel	20	67.3	2	volkswagen	8
32095	 Passat	2015	13999	Manual	23000	Diesel	20	68.9	2	volkswagen	8
32096	 Passat	2015	9990	Manual	67000	Diesel	20	67.3	2	volkswagen	8
32097	 Passat	2016	9490	Manual	47000	Diesel	20	68.9	2	volkswagen	7
32098	 Passat	2016	14905	Manual	31653	Diesel	20	68.9	2	volkswagen	7
32099	 Passat	2016	10299	Manual	56778	Diesel	20	68.9	1.6	volkswagen	7
32100	 Passat	2017	11001	Manual	38667	Diesel	145	68.9	2	volkswagen	6
32101	 Passat	2015	9470	Manual	52613	Diesel	20	68.9	2	volkswagen	8
32102	 Passat	2013	8130	Manual	35815	Diesel	30	61.4	2	volkswagen	10
32103	 Passat	2019	19000	Automatic	4037	Petrol	145	41.5	1.5	volkswagen	4
32104	 Passat	2011	5782	Manual	86863	Diesel	30	61.4	2	volkswagen	12
32105	 Passat	2016	9990	Automatic	64000	Diesel	20	70.6	1.6	volkswagen	7
32106	 Passat	2016	11782	Manual	26328	Diesel	20	68.9	2	volkswagen	7
32107	 Passat	2018	16230	Automatic	16468	Petrol	145	55.4	1.4	volkswagen	5
32108	 Passat	2016	11499	Manual	42185	Diesel	20	68.9	2	volkswagen	7
32109	 Passat	2015	9846	Manual	70000	Diesel	20	68.9	2	volkswagen	8
32110	 Passat	2018	17699	Automatic	5670	Petrol	145	41.5	1.5	volkswagen	5
32111	 Passat	2015	9999	Manual	57140	Diesel	0	76.3	1.6	volkswagen	8
32112	 Passat	2016	11463	Manual	74572	Diesel	20	68.9	2	volkswagen	7
32113	 Passat	2016	13999	Manual	18692	Diesel	20	67.3	2	volkswagen	7
32114	 Passat	2019	17695	Automatic	4798	Petrol	145	42.2	1.5	volkswagen	4
32115	 Passat	2018	19499	Automatic	7322	Petrol	145	44.8	2	volkswagen	5
32116	 Passat	2016	11699	Manual	52538	Diesel	20	67.3	2	volkswagen	7
32117	 Passat	2019	29795	Automatic	32	Petrol	150	33.2	2	volkswagen	4
32118	 Passat	2020	39989	Automatic	1986	Diesel	145	37.2	2	volkswagen	3
32119	 Passat	2015	11777	Automatic	63820	Diesel	30	62.8	2	volkswagen	8
32120	 Passat	2019	17989	Automatic	16748	Diesel	150	51.4	2	volkswagen	4
32121	 Passat	2020	33889	Automatic	25	Petrol	145	33.2	2	volkswagen	3
32122	 Passat	2019	29882	Automatic	52	Petrol	150	33.2	2	volkswagen	4
32123	 Passat	2015	8990	Automatic	84213	Diesel	30	62.8	2	volkswagen	8
32124	 Passat	2015	9295	Manual	61992	Diesel	20	68.9	2	volkswagen	8
32125	 Passat	2009	3685	Manual	114988	Diesel	165	50.4	2	volkswagen	14
32126	 Passat	2015	8492	Manual	113000	Diesel	20	68.9	2	volkswagen	8
32127	 Passat	2016	9992	Manual	93000	Diesel	20	67.3	2	volkswagen	7
32128	 Passat	2016	6992	Manual	119000	Diesel	20	70.6	1.6	volkswagen	7
32129	 Passat	2015	7390	Manual	76225	Diesel	20	70.6	1.6	volkswagen	8
32130	 Passat	2016	8793	Manual	117000	Diesel	20	67.3	2	volkswagen	7
32131	 Passat	2015	5793	Manual	130000	Diesel	20	68.9	1.6	volkswagen	8
32132	 Passat	2015	7292	Manual	97000	Diesel	20	68.9	1.6	volkswagen	8
32133	 Passat	2016	8482	Manual	100000	Diesel	20	68.9	1.6	volkswagen	7
32134	 Passat	2016	7792	Manual	100000	Diesel	0	76.3	1.6	volkswagen	7
32135	 Passat	2011	4991	Manual	117000	Diesel	125	60.1	2	volkswagen	12
32136	 Passat	2013	5495	Manual	109020	Diesel	30	64.2	1.6	volkswagen	10
32137	 Passat	2015	9291	Manual	82000	Diesel	20	67.3	2	volkswagen	8
32138	 Passat	2015	7793	Manual	106000	Diesel	20	67.3	2	volkswagen	8
32139	 Passat	2016	9292	Manual	104000	Diesel	20	67.3	2	volkswagen	7
32140	 Passat	2016	9291	Manual	105000	Diesel	20	67.3	2	volkswagen	7
32141	 Passat	2015	5991	Manual	134000	Diesel	20	68.9	1.6	volkswagen	8
32142	 Passat	2015	7393	Manual	132000	Diesel	20	67.3	2	volkswagen	8
32143	 Passat	2014	5991	Manual	110000	Diesel	30	61.4	2	volkswagen	9
32144	 Passat	2016	7492	Manual	127000	Diesel	20	67.3	2	volkswagen	7
32145	 Passat	2015	7492	Manual	140000	Diesel	20	68.9	2	volkswagen	8
32146	 Passat	2016	7793	Manual	114000	Diesel	20	67.3	2	volkswagen	7
32147	 Passat	2015	10492	Manual	95000	Diesel	20	67.3	2	volkswagen	8
32148	 Passat	2017	9891	Manual	122000	Diesel	125	60.1	2	volkswagen	6
32149	 Passat	2016	9794	Manual	109000	Diesel	20	67.3	2	volkswagen	7
32150	 Passat	2016	7293	Manual	119000	Diesel	20	70.6	1.6	volkswagen	7
32151	 Passat	2014	5394	Manual	134000	Diesel	30	61.4	2	volkswagen	9
32152	 Passat	2015	9970	Automatic	61277	Diesel	20	70.6	1.6	volkswagen	8
32153	 Passat	2016	9440	Manual	63970	Diesel	20	68.9	1.6	volkswagen	7
32154	 Passat	2016	9791	Automatic	98000	Diesel	30	60.1	2	volkswagen	7
32155	 Passat	2015	7393	Manual	124000	Diesel	20	67.3	2	volkswagen	8
32156	 Passat	2015	7493	Manual	136000	Diesel	20	67.3	1.6	volkswagen	8
32157	 Passat	2016	10792	Manual	91000	Diesel	20	67.3	2	volkswagen	7
32158	 Passat	2016	10997	Automatic	74182	Diesel	125	60.1	2	volkswagen	7
32159	 Passat	2017	12821	Manual	28737	Diesel	145	68.9	2	volkswagen	6
32160	 Passat	2018	17499	Automatic	3681	Petrol	145	41.5	1.5	volkswagen	5
32161	 Passat	2019	18199	Automatic	6751	Petrol	145	41.5	1.5	volkswagen	4
32162	 Passat	2019	18199	Automatic	4227	Petrol	145	41.5	1.5	volkswagen	4
32163	 Passat	2017	10299	Manual	75551	Diesel	20	67.3	2	volkswagen	6
32164	 Passat	2015	8049	Manual	82934	Diesel	20	68.9	2	volkswagen	8
32165	 Passat	2016	14199	Manual	31433	Diesel	20	67.3	2	volkswagen	7
32166	 Passat	2018	25999	Automatic	32656	Hybrid	135	166	1.4	volkswagen	5
